dim,dim_r^2,dim_ci,num_var_sites,mean_alpha,max_dist,mean_dist,std_dist,mode,n_seq_from_dim_log10,n_seq_from_dim_log20,log10_nseq_ci,log20_nseq_ci,F
20.026571755733872,0.9919515186997289,1.185989286301727,97,1.4,0.25,0.1735458193979933,0.016170593949631076,random_aa,37.551048937710895,28.862554332228676,2.223802569541937,1.7092631045812423,0.07
21.02186365782253,0.9624457545887496,2.73007773359598,103,1.4,0.24,0.18094433296172424,0.01670897930013077,random_aa,39.04459050722127,30.010522922105917,5.070662092391241,3.8974213579168295,0.07
20.84059901149986,0.9831025301408763,1.7963213813635441,102,1.4,0.24666666666666667,0.17978387216648087,0.016731775094175325,random_aa,38.95590873048957,29.94236017641423,3.3577409048757003,2.580832814052128,0.07
19.171604011420158,0.9965595942710932,0.7405835348344619,103,1.4,0.24666666666666667,0.18086718691936085,0.016715873098767493,random_aa,35.83617033626818,27.54446127737368,1.3843222344230666,1.0640202293849321,0.07
20.275135158436427,0.9892025132015777,1.3926593579863134,100,1.4,0.24666666666666667,0.1773114083983649,0.01639844415042183,random_aa,37.8989257599821,29.12994003696307,2.603203046728194,2.0008785772841833,0.07
20.097634946196017,0.9857778478628278,1.5870861240205703,100,1.4,0.24666666666666667,0.17737577108881455,0.016488977211507144,random_aa,37.567136733003345,28.874919762192675,2.96663172496414,2.280217777338883,0.07
21.489003933337735,0.9882353675081569,1.541479239394849,94,1.4,0.23666666666666666,0.17020007432181344,0.01587906747393778,random_aa,39.78169793724853,30.577079752066687,2.8536763113068444,2.193397785460334,0.07
20.09727792513768,0.9895842598346016,1.355558691900312,105,1.4,0.25,0.1832499442586399,0.016921675508163543,random_aa,37.68362733704278,28.964456978419566,2.5417555934361995,1.9536487259381083,0.07
20.185873969228698,0.984665958137468,1.6561277194511053,102,1.4,0.24,0.17993645484949833,0.016687929214297046,random_aa,37.4918796919145,28.817075560798656,3.0759798315771447,2.364265114431368,0.07
18.806323815142733,0.9894741704536426,1.275240960364801,102,1.4,0.24666666666666667,0.179673132664437,0.016674875208156588,random_aa,35.153377006796866,27.019651448432842,2.383720853414079,1.832179781679473,0.07
43.21882306715777,0.9686669114364181,5.110339053990852,244,2.5766666666666667,0.6066666666666667,0.5058707543664065,0.02461268396989439,random_aa,97.67762543647262,75.07715099729334,11.54973107882744,8.87737493933261,0.12889
42.18714562403641,0.9723363830930573,4.678307489021882,246,2.5766666666666667,0.61,0.5093386845039019,0.024668096237535683,random_aa,95.44635358971749,73.36214684351408,10.584441876631585,8.13543262792324,0.12889
43.11141847677054,0.9828461952342068,3.7444856621450815,243,2.5766666666666667,0.6066666666666667,0.5047299145299144,0.024502259520712426,random_aa,97.43488339480018,74.89057417548182,8.462804907734446,6.504696229863209,0.12889
42.058128600983,0.9821778015090026,3.7247569057310383,244,2.5766666666666667,0.6066666666666667,0.5069965811965812,0.0245822052362043,random_aa,95.0543730832784,73.06086208624833,8.418216509842539,6.4704246158031875,0.12889
41.04866907684567,0.97943746335012,3.9103126039587317,243,2.5766666666666667,0.6066666666666667,0.5065094017094016,0.02448786809698574,random_aa,92.77292249544661,71.30728945884134,8.837585634284542,6.7927608615774275,0.12889
48.36732214877859,0.9615313617823978,6.360424930078377,240,2.5766666666666667,0.6033333333333334,0.49916871051653655,0.024272379831356182,random_aa,109.19786693909319,83.93185960586867,14.359795091701782,11.037251362043543,0.12889
39.84974725378581,0.9607932309997461,5.292410705573422,245,2.5766666666666667,0.61,0.5086680044593088,0.02478163967538967,random_aa,90.15810409980988,69.29748307132431,11.97382036812558,9.203339206652753,0.12889
43.4965389479538,0.9728282541601954,4.779228484612921,237,2.5766666666666667,0.5933333333333334,0.4951562987736901,0.024120891134043514,random_aa,97.88548127968309,75.23691352690696,10.755271377377342,8.26673590403147,0.12889
45.82796171157292,0.9767628931158059,4.647179006330429,250,2.5766666666666667,0.6233333333333333,0.5133197324414716,0.02497248456474772,random_aa,104.11387015911298,80.02418891655024,10.557654619604413,8.114843358562467,0.12889
39.865627911635855,0.9731730309566212,4.3516282643857584,237,2.5766666666666667,0.5966666666666667,0.49466302489780756,0.024109756394285684,random_aa,89.81140067264548,69.03099926363357,9.80357892511923,7.535244350854469,0.12889
53.408409993146165,0.9788344987203266,5.1633516409070515,285,3.756666666666667,0.76,0.6670953548866592,0.024856980717222015,random_aa,125.93355104572662,96.79527102790307,12.174846761411711,9.357852472262389,0.18778
60.895785501640944,0.965018544472647,7.622558282019118,284,3.756666666666667,0.7633333333333333,0.6688570048309179,0.024849631089592473,random_aa,143.70403535173122,110.45405242820078,17.98798350011249,13.825956019509231,0.18778
52.09782218720729,0.9688174260897855,6.144930663055379,289,3.756666666666667,0.7866666666666666,0.6789705685618729,0.02493400879592451,random_aa,123.62354759662652,95.01975204924864,14.581379727783165,11.20756614096476,0.18778
56.79477888455129,0.9658455363722862,7.021674895183841,288,3.756666666666667,0.77,0.6711805276848755,0.025101377750802602,random_aa,134.24081976685085,103.18041875609562,16.596514901164444,12.756442938653697,0.18778
54.72819338789148,0.9707123758564363,6.249860278961518,289,3.756666666666667,0.7733333333333333,0.6781189892233371,0.025078531675837543,random_aa,129.45888389384288,99.50491866082878,14.783969397130358,11.363280974613772,0.18778
52.25754497569353,0.9844465557640112,4.318457279994436,286,3.756666666666667,0.7666666666666667,0.668756447417317,0.024947222196453123,random_aa,123.41809861103671,94.86183948284008,10.19902076681568,7.839189565810591,0.18778
62.87298453960025,0.9827385683222053,5.478301012486534,283,3.756666666666667,0.77,0.6718871051653661,0.02494522851313682,random_aa,148.60733946937273,114.2228388005235,12.948577902568436,9.95255908451221,0.18778
56.544385751180705,0.972135110015797,6.293862505147646,284,3.756666666666667,0.77,0.6679690078037904,0.02474999094938446,random_aa,133.64898755713338,102.72552362555297,14.87624881696096,11.434208947172552,0.18778
53.50552853587533,0.9758999654199644,5.5279899960710965,284,3.756666666666667,0.7666666666666667,0.6652051282051282,0.02480181649168649,random_aa,126.36549612401042,97.1272734257904,13.055607850947894,10.034824634681046,0.18778
61.02953733743834,0.9596510104142998,8.227391343172581,283,3.756666666666667,0.76,0.6671336306205871,0.024793625184340373,random_aa,143.90367278426118,110.60749810831216,19.3996527479765,14.910995759229884,0.18778
77.73088978861786,0.9685292801903158,9.211980466582043,293,4.933333333333334,0.8433333333333334,0.7508876254180602,0.023360798863588963,random_aa,186.7966963802834,143.57601054766738,22.137499299914094,17.01536426807455,0.24667
67.42034793660726,0.9760098744691268,6.949323871841996,299,4.933333333333334,0.8666666666666667,0.7689719063545151,0.02367172217781209,random_aa,162.81834337782584,125.14572601743238,16.782431936915792,12.899342822876939,0.24667
75.51870604320202,0.977762652212727,7.487584221937948,299,4.933333333333334,0.85,0.7604043106651802,0.023729587327880337,random_aa,181.73880046734618,139.6884015534136,18.019172284476983,13.849928398676843,0.24667
69.69841896715708,0.9676459038626164,8.378991303789054,299,4.933333333333334,0.86,0.7680906726124118,0.023638755000464175,random_aa,168.08608065567736,129.19462365653956,20.206940544312218,15.531494747743764,0.24667
67.63877930839615,0.9745798491018653,7.181886179568094,293,4.933333333333334,0.8366666666666667,0.7536501672240803,0.023424379365371114,random_aa,162.31100125941362,124.75577181183907,17.2341835357774,13.246568944001885,0.24667
72.67945493945,0.9521496326627509,10.711840713624445,298,4.933333333333334,0.8566666666666667,0.7627000371609067,0.023669919880428412,random_aa,175.15262584424482,134.62612424616358,25.814819747612283,19.841832881368486,0.24667
76.55412532772674,0.9776509483631185,7.6097194144423295,297,4.933333333333334,0.8566666666666667,0.7639610553697511,0.023492051771736792,random_aa,184.49032235494386,141.80328122318897,18.338914876121795,14.095689520795807,0.24667
70.22868881150994,0.9651437226986334,8.774481736298117,297,4.933333333333334,0.8533333333333334,0.7633936083240432,0.02354901819439971,random_aa,169.1275351073274,129.99510823807952,21.131057592252034,16.241791244380796,0.24667
65.49645769229528,0.9686079972608913,7.7520346858546185,297,4.933333333333334,0.8533333333333334,0.7628882199925678,0.023654032589355663,random_aa,157.7311870009422,121.23562679309636,18.66875974295878,14.349215471724133,0.24667
76.02338932547627,0.9809383829432795,6.967366277805586,295,4.933333333333334,0.85,0.7574298773690077,0.023247811508727515,random_aa,182.95334106453248,140.62192391741294,16.767246899339707,12.887671272161972,0.24667
87.18517747311324,0.9684415936065697,10.34727233783886,299,6.246666666666667,0.9,0.8186228167967299,0.021761759926826933,random_aa,211.97888127989796,162.93158650175044,25.157983020106055,19.336973862210353,0.30556
79.91569090169949,0.975680041901769,8.295110341527755,296,5.8933333333333335,0.8766666666666667,0.7961726495726497,0.022332486827958204,random_aa,193.39243559209834,148.6456394061848,20.07379995533693,15.429159990344617,0.30556
78.30711734893491,0.9660428464669348,9.652306188626442,299,6.156666666666666,0.9133333333333333,0.8188857673727239,0.02179384182556034,random_aa,190.89321939020823,146.72468738338796,23.52991484383882,18.0856051914701,0.30556
86.2661851321798,0.9735193901019943,9.353942377861737,300,6.1433333333333335,0.9,0.8152567818654776,0.02196820075853802,random_aa,209.74447660261274,161.21417438617127,22.74283654956418,17.480639666541556,0.30556
77.47093761820041,0.993964843868624,3.968806850483675,299,6.0633333333333335,0.9,0.8089125232255666,0.02218091894746209,random_aa,188.36003050031385,144.7776232124335,9.649613163211963,7.416902911825088,0.30556
79.68925882114338,0.9691293754817736,9.350697870896097,299,6.006666666666667,0.9,0.8057995540691195,0.0221628378919662,random_aa,193.75357629041497,148.92322001502566,22.734947972895363,17.474576334646745,0.30556
73.76136957892524,0.9602942803631787,9.860881621069808,299,6.113333333333333,0.91,0.8116282422891118,0.02196666810674503,random_aa,179.69469336274602,138.117256298183,24.022711472140966,18.464379416464542,0.30556
79.12989848264368,0.9823326906514285,6.976842599473867,296,6.033333333333333,0.8833333333333333,0.8020583426235601,0.02190581089687641,random_aa,191.75120000310477,147.38414997514678,16.9066050422816,12.994784977000709,0.30556
82.93287495020836,0.9793319142366168,7.920895854071376,298,6.283333333333333,0.91,0.8142602006688965,0.021704108581198662,random_aa,202.0379721653996,155.29078717534827,19.296590610788673,14.831779955189003,0.30556
78.5004077604221,0.9743303613228452,8.377049485291446,298,6.2,0.91,0.8101555555555556,0.021731907759239746,random_aa,191.23976116340862,146.99104694032002,20.40785504847901,15.685922012938565,0.30556
92.09707738933236,0.9843995425693659,7.622390982825752,299,7.27,0.92,0.8439945745076181,0.020452287614563466,random_aa,224.80059263128456,172.786633191003,18.605563377031398,14.300641368023218,0.36444
97.05785179285239,0.984576749229952,7.986495573318241,298,7.443333333333333,0.9233333333333333,0.847622519509476,0.020239572391542532,random_aa,237.06183943289759,182.210894616548,19.50685386355258,14.993392872235237,0.36444
90.70985523140362,0.9828815417744801,7.8704328215486505,299,7.123333333333333,0.92,0.8396928279450019,0.020740665027237717,random_aa,221.4145094671542,170.18401589899946,19.211010953902278,14.766001566395808,0.36444
88.55176735084424,0.9790190591130844,8.522687188836393,300,7.1066666666666665,0.93,0.8450581196581196,0.020587150375699217,random_aa,216.5625744405304,166.45471292920314,20.843119612204323,16.020475839657355,0.36444
87.19374062310129,0.9740519479840095,9.356405554750891,300,7.173333333333333,0.9233333333333333,0.8453420289855071,0.020583235622680315,random_aa,212.9689474609779,163.6925729389422,22.852831278641283,17.565184011747807,0.36444
91.46399843407212,0.98146154297146,8.264426854314992,300,7.28,0.9233333333333333,0.8489741360089187,0.020351482295188697,random_aa,223.39896577296358,171.70931225067707,20.18569539457731,15.51516526279283,0.36444
91.5518240752853,0.9823851836015871,8.059861306169534,300,7.22,0.9266666666666666,0.8482963953920477,0.02044326693016286,random_aa,223.75675918800826,171.98432006466837,19.698662081165118,15.140820847187229,0.36444
91.40261641284899,0.9834515613951463,7.795124582442528,300,7.32,0.9233333333333333,0.8467664808621329,0.02041249817438991,random_aa,223.24904142794176,171.59407713271554,19.039434089952834,14.634123850646542,0.36444
92.82211657964744,0.9846155108841824,7.628200131568392,300,7.423333333333333,0.9266666666666666,0.8516185061315497,0.020346528104180542,random_aa,226.86141097258832,174.37062306684905,18.643662833781313,14.32992544054798,0.36444
96.28335679218539,0.980934256553688,8.825118651458446,300,7.366666666666666,0.9266666666666666,0.8506613154960981,0.02034288439421039,random_aa,235.32083710146406,180.87272229366855,21.568985313456565,16.578392031959897,0.36444
104.63956978568149,0.9575454477840477,14.48574341043497,300,8.503333333333334,0.94,0.872369453734671,0.019051878385671493,random_aa,256.3930125622876,197.0692554489778,35.49367987476135,27.28121564687456,0.42333
93.17539719013367,0.9781489598170697,9.155819457897586,300,8.496666666666666,0.9433333333333334,0.8724221479004087,0.019086811398813814,random_aa,228.44617495535778,175.58870719100537,22.44811395298266,17.254109457734874,0.42333
99.71622023477497,0.9876829245407852,7.321047840125282,300,8.283333333333333,0.9466666666666667,0.8700833890746934,0.019290152390500182,random_aa,244.63563190214293,188.0322765174165,17.960860934541106,13.805109024696062,0.42333
104.15592669809807,0.9795085506129637,9.904410201513826,300,8.23,0.9366666666666666,0.866089409141583,0.019550744730878446,random_aa,255.04727596120298,196.03489297803583,24.252991855379253,18.64137793610341,0.42333
92.71809976841506,0.982883591082235,8.044188058738413,300,8.333333333333334,0.9366666666666666,0.8707508732813081,0.019202527666695605,random_aa,227.03939687250767,174.50742690727742,19.69785413793773,15.140199844420128,0.42333
87.5947549252967,0.9835680206066618,7.443603839554507,300,8.67,0.9466666666666667,0.8759863247863248,0.01886165640343485,random_aa,214.89781875015595,165.17514543581507,18.261529815623618,14.036209677320958,0.42333
100.91524288091223,0.9713814798481907,11.388010401225017,300,8.36,0.94,0.8682652545522112,0.019421624610911837,random_aa,247.26748388478694,190.0551752910154,27.903462331133206,21.447209075984954,0.42333
105.18122225360334,0.9797011168654752,9.95382249301909,300,8.336666666666666,0.9433333333333334,0.8705756967670011,0.019225923108499198,random_aa,257.8818939932503,198.2136421548376,24.404646970000776,18.757943361287264,0.42333
98.32102190690837,0.9892572225569322,6.736161124282297,300,8.333333333333334,0.9433333333333334,0.8697634336677816,0.01934018191855945,random_aa,241.06214783824453,185.2856188109778,16.51562847202139,12.694271866954637,0.42333
100.38179825512142,0.9794450549267291,9.560607767110092,300,8.563333333333333,0.9433333333333334,0.8746188777406168,0.019035209486039865,random_aa,246.11473133544257,189.16914456675366,23.440568438768697,18.01693159795735,0.42333
113.54644140310035,0.9558246765383435,16.048582755710893,300,9.55,0.9566666666666667,0.8882327759197324,0.018228436666885943,random_aa,279.0837427632474,214.50984504074935,39.44552102349913,30.318686851926188,0.48222
101.66848387989371,0.9869890656043333,7.674442358437768,300,9.5,0.9566666666666667,0.8870143441099962,0.01814283358172978,random_aa,249.8891259967825,192.07022653559304,18.862872940332714,14.498415104338957,0.48222
108.18562185529554,0.9882084785607447,7.7694913735195135,300,9.57,0.9666666666666667,0.8888862133036046,0.018077819023164778,random_aa,266.3960586579333,204.75781461285828,19.13158000284766,14.704949206865788,0.48222
101.79169143476008,0.9857079904841628,8.058370835333891,300,9.53,0.9566666666666667,0.8865780750650315,0.01817796276121753,random_aa,250.1919556154294,192.30298797818557,19.80652379333635,15.22372570912793,0.48222
99.70945432710502,0.9844195538264239,8.247049044667667,300,9.493333333333334,0.9566666666666667,0.888347231512449,0.018010180037689907,random_aa,245.07406272381627,188.36926399897692,20.270272548366027,15.580173105863777,0.48222
116.92948800580677,0.9806964495288111,10.785437157620782,300,9.616666666666667,0.9566666666666667,0.8904798216276478,0.017997306881617013,random_aa,287.39887176384696,220.90103435099726,26.509330738078248,20.375649159840624,0.48222
100.4731732240351,0.9697750028433575,11.661654455220033,300,9.443333333333333,0.96,0.887906800445931,0.018210939975111078,random_aa,247.10296744852383,189.92872437381024,28.680585362012117,22.044522768573806,0.48222
107.26308695440596,0.9660606166833715,13.217900689283606,300,9.46,0.9566666666666667,0.8884526198439242,0.018156817642167034,random_aa,263.63999961303847,202.639447585134,32.48803881701794,24.97101444647143,0.48222
103.34695573933168,0.986481387400235,7.9539290057566845,300,9.536666666666667,0.9533333333333334,0.8883687848383501,0.018169791336251805,random_aa,253.85795170538495,195.12075244339653,19.53776103966058,15.017148801161555,0.48222
104.13281021219841,0.9909655292167726,6.536903626018718,300,9.443333333333333,0.9633333333333334,0.886414269788183,0.018163091592901096,random_aa,256.26020801137605,196.96717897775565,16.086652031576918,12.36455122878784,0.48222
113.71795759388823,0.9825029616312695,9.977156796975438,300,10.67,0.9633333333333334,0.9015147528799702,0.01712442603902708,random_aa,279.8482765254801,215.09748234717634,24.55276363852068,18.871789059705858,0.54111
105.12705315745883,0.9665970973862119,12.848317483973029,300,10.873333333333333,0.96,0.9036578223708658,0.017098536820930973,random_aa,258.5486847957196,198.72615209288023,31.59905550042885,24.28772250120356,0.54111
117.66195427310677,0.9742421384174981,12.578241051958422,300,10.876666666666667,0.97,0.9044589371980677,0.0170142340919102,random_aa,289.9064642038882,222.82842453292886,30.99143994169508,23.820695944737682,0.54111
116.53330055288679,0.9869206805824674,8.819904927429217,300,10.81,0.9666666666666667,0.9021440356744703,0.017044666713125888,random_aa,286.9513659699857,220.5570716480983,21.718116234960842,16.693017307319646,0.54111
110.75239288900674,0.9912759131451198,6.830904918387724,300,10.806666666666667,0.9666666666666667,0.9027296915644741,0.017089567145088556,random_aa,272.71647051240876,209.61582086601146,16.820406594876065,12.92853097233301,0.54111
110.6948532795425,0.9827009664704196,9.655840117135238,300,11.14,0.9666666666666667,0.9055092530657749,0.0168756109625869,random_aa,272.57478509326415,209.50691836597932,23.77652137246623,18.275152342150168,0.54111
122.26571727136051,0.9871802034017945,9.16029493551551,300,10.736666666666666,0.96,0.9025854329245635,0.01712292007914119,random_aa,300.6993865676781,231.12409980541307,22.528760550065776,17.31609618928748,0.54111
120.67479810531445,0.9882428848056468,8.653614171610908,300,10.89,0.9633333333333334,0.9039543664065403,0.01703799787409185,random_aa,296.96835033245026,228.25634406752653,21.295660446964774,16.368308584689107,0.54111
115.34503823778812,0.9927853839517101,6.464579045641074,300,11.086666666666666,0.9666666666666667,0.9057366034931252,0.016927606928827787,random_aa,284.025391224308,218.30810371082606,15.918366499246124,12.235203302228385,0.54111
109.83059966688194,0.9881722356185193,7.899885045483805,300,10.65,0.96,0.9013558528428093,0.017116562903306223,random_aa,270.11655174682096,207.6174666587659,19.428917935024362,14.933489619590826,0.54111
129.16892832369086,0.9898315306610681,8.607313365177285,300,12.12,0.9733333333333334,0.9145455221107396,0.01610138170564736,random_aa,318.4508608291974,244.76826967135054,21.220322767550858,16.310402402921586,0.6
126.33817092830914,0.9718753323971798,14.129780426092026,300,11.95,0.9666666666666667,0.9129468599033815,0.016166827388316204,random_aa,311.0948591520845,239.11428651828822,34.79314303196087,26.742767767013834,0.6
123.55859885351751,0.9797896791748165,11.666902187517715,300,11.956666666666667,0.97,0.9129419546636938,0.016215336066215086,random_aa,304.435165444104,233.99550084065152,28.745998503009243,22.09480073388985,0.6
135.30512609676134,0.975770540176872,14.017632624378628,300,12.073333333333334,0.9733333333333334,0.913975845410628,0.016146015918264,random_aa,333.5789375920213,256.3960390642486,34.55883109004696,26.56267050354196,0.6
124.87320611474632,0.982193962034692,11.053929446343993,300,11.973333333333333,0.97,0.9133300631735414,0.016132395045623627,random_aa,307.6742170583156,236.48510648003463,27.235699263591837,20.933951833825386,0.6
126.42053893908927,0.9899907362042594,8.35729145456216,300,11.99,0.97,0.9130835377183204,0.01623434180538061,random_aa,311.48667955584193,239.41544821714473,20.59147182180754,15.82705386534818,0.6
126.63683196962371,0.9820306812078224,11.26226454133013,300,11.983333333333333,0.9733333333333334,0.9134187290969898,0.016145179045509574,random_aa,312.20827389966513,239.97008135106793,27.765793868670887,21.34139409637562,0.6
133.34395842885723,0.9838145401254725,11.244539000951233,300,12.1,0.97,0.9146827201783725,0.016218501834084822,random_aa,328.5452442964896,252.52703272903128,27.705340808822342,21.29492855749487,0.6
115.10912119116809,0.9907813867351959,7.299885112826007,300,11.906666666666666,0.9733333333333334,0.9133673727238945,0.01616759526414578,random_aa,283.7880534300035,218.12568071128302,17.99701157470484,13.83289519433413,0.6
